L-1-fifth	0.49766341487356547
L-1-first	3.2273313977699516
L-1-fourth	0.4814387197670101
L-1-second	0.5008103424825144
L-1-third	0.30731083163598755
R-1-fifth	0.4689968223204178
R-1-first	2.963943919524929
R-1-fourth	0.49787676517557755
R-1-second	1.3134596602250908
R-1-third	0.22008191428759946
L-10-fifth	0.8745192535176207
L-10-first	10.464309618333989
L-10-fourth	2.3862458861893674
L-10-second	0.8630593104888872
L-10-third	2.6724529590004344
R-10-fifth	1.1812950570553435
R-10-first	4.9085964963965285
R-10-fourth	0.958195041283298
R-10-second	0.8167290826503023
R-10-third	0.6580307289186641
L-11-fifth	3.692419060859978
L-11-first	4.501496115029246
L-11-fourth	3.9023702275555108
L-11-second	0.7427882949747433
L-11-third	2.589648093741094
R-11-fifth	2.4573676274530136
R-11-first	7.111111678490782
R-11-fourth	3.227334794491956
R-11-second	1.15580517641688
R-11-third	2.6981838734654144
L-12-fifth	0.7346752698004619
L-12-first	2.313009222225516
L-12-fourth	4.714081395438891
L-12-second	0.6726382648897287
L-12-third	4.695552699090618
R-12-fifth	2.611484923492989
R-12-first	3.3022715411018573
R-12-fourth	4.967051564107288
R-12-second	0.6807599420000213
R-12-third	5.040232570602074
L-13-fifth	0.5301639951442337
L-13-first	6.56207723855199
L-13-fourth	0.5617698299028692
L-13-second	0.9955081252569074
L-13-third	0.6694200085592358
R-13-fifth	1.1331931924768928
R-13-first	3.726513001491538
R-13-fourth	2.2827407014184495
R-13-second	0.8084671861577549
R-13-third	2.1681828526189535
L-14-fifth	0.37728337583402277
L-14-first	2.7953660529654094
L-14-fourth	0.6405829240287771
L-14-second	0.8153107501937219
L-14-third	0.6592635776124935
R-14-fifth	1.1814378180568843
R-14-first	3.279349869235566
R-14-fourth	0.5939258847032735
R-14-second	0.6511092360570451
R-14-third	0.4137223099653671
L-15-fifth	0.39702952529481195
L-15-first	4.404033035809017
L-15-fourth	0.37480628311209885
L-15-second	0.7328035095329477
L-15-third	0.530802391238939
R-15-fifth	1.5983853569326711
R-15-first	6.127639259285413
R-15-fourth	1.230209270871372
R-15-second	0.5465875466299815
R-15-third	0.5780482609696059
L-16-fifth	0.6721791560240257
L-16-first	8.384841702508535
L-16-fourth	0.530260487625112
L-16-second	1.4467304218487658
L-16-third	0.5517479350478045
R-16-fifth	1.3602616111424852
R-16-first	9.546470016360798
R-16-fourth	0.5993235610822913
R-16-second	1.0565060569552436
R-16-third	0.5845478089844763
L-17-fifth	1.06646871475004
L-17-first	12.612627478622565
L-17-fourth	1.8512417963432313
L-17-second	1.1800802809403452
L-17-third	1.6634130453645917
R-17-fifth	5.568529714449085
R-17-first	9.449737460023455
R-17-fourth	3.6331136008527376
R-17-second	0.768471878274094
R-17-third	1.316845860079219
L-18-fifth	0.5257487867706025
L-18-first	8.324182339522913
L-18-fourth	0.3778712148113113
L-18-second	0.8572299000836494
L-18-third	0.6393566338062505
R-18-fifth	1.0446276432533939
R-18-first	7.228442836326635
R-18-fourth	1.1460355880834463
R-18-second	0.6238458963633338
R-18-third	0.791827144045449
L-19-fifth	0.7070499862089875
L-19-first	1.9608714493226136
L-19-fourth	2.074314752235578
L-19-second	0.5435821917115002
L-19-third	2.348500393843304
R-19-fifth	1.3125803032400056
R-19-first	2.0339575969149064
R-19-fourth	0.8620234493221142
R-19-second	0.7646960981515961
R-19-third	1.0869361933728616
L-2-fifth	0.858295829172112
L-2-first	7.530142938672547
L-2-fourth	0.8080871692862347
L-2-second	0.779298744669607
L-2-third	0.9240556559980495
R-2-fifth	4.878244458554967
R-2-first	3.1557753976078002
R-2-fourth	2.658688093489697
R-2-second	1.120159039481603
R-2-third	1.4221958160397237
L-20-fifth	5.734418358268987
L-20-first	5.920888824490561
L-20-fourth	4.09796992203258
L-20-second	8.882413118287808
L-20-third	4.973341176070241
R-20-fifth	23.84981785668203
R-20-first	19.26558366780904
R-20-fourth	28.321844045168167
R-20-second	31.864174098757555
R-20-third	32.73030296515058
L-21-fifth	1.394950120235951
L-21-first	1.8889585306213577
L-21-fourth	0.4458646159980426
L-21-second	1.1054438165200846
L-21-third	0.5547248840613923
R-21-fifth	12.797881756770867
R-21-first	9.562392435567086
R-21-fourth	16.789888180659688
R-21-second	16.94057591083177
R-21-third	18.665751577155167
L-22-fifth	0.6060991225477345
L-22-first	1.9404328242865425
L-22-fourth	0.45880023360326805
L-22-second	0.5842944321359375
L-22-third	0.5682462806630284
R-22-fifth	0.98358884331447
R-22-first	2.8946031373621417
R-22-fourth	1.0408998628473307
R-22-second	0.537199559304401
R-22-third	0.9000934737730512
L-23-fifth	0.511919122031677
L-23-first	2.250666831761512
L-23-fourth	0.5071465815225552
L-23-second	1.092596629824931
L-23-third	0.5202530715912552
R-23-fifth	1.1102290964972215
R-23-first	7.581453846553427
R-23-fourth	0.7543480359948793
R-23-second	1.3637008131317223
R-23-third	0.8474156925197847
L-24-fifth	1.6483397387976584
L-24-first	8.062555501902926
L-24-fourth	0.42322092180584375
L-24-second	0.6514522353166028
L-24-third	0.4811590593167917
R-24-fifth	0.6781271147323097
R-24-first	1.4645245687721236
R-24-fourth	0.5147575736670248
R-24-second	1.1553445053697726
R-24-third	0.5038631715553904
L-25-fifth	2.7766975433397327
L-25-first	4.7548558754805175
L-25-fourth	1.0401506487593368
L-25-second	0.8221311358446166
L-25-third	0.45234633026642257
R-25-fifth	0.7219873425785591
R-25-first	1.7681314763092582
R-25-fourth	1.4828102599075552
R-25-second	0.7127174500925666
R-25-third	1.5275022625096806
L-26-fifth	0.5939164027190912
L-26-first	4.22225254478688
L-26-fourth	0.42250252833798063
L-26-second	0.44308566201184807
L-26-third	0.35814707315065286
R-26-fifth	0.7652672469496734
R-26-first	1.218196776380444
R-26-fourth	0.46455119618935864
R-26-second	0.5688441872606813
R-26-third	0.31859925689175544
L-27-fifth	0.6158362276002711
L-27-first	10.073310574015215
L-27-fourth	0.20209451974529333
L-27-second	0.42520236888121854
L-27-third	0.33536539218550493
R-27-fifth	0.5540249313349653
R-27-first	7.166948534064347
R-27-fourth	0.318394404271811
R-27-second	0.6350014253879925
R-27-third	0.4095850922514553
L-28-fifth	0.8992804454047225
L-28-first	0.8220634533070444
